Id,Tweet
731,OK. So it's nearly 8. This new gay/SA venue that wss to from 3PM till Misnight is EMPTY. Danger Will/DI Robinson/DI . Bank Hotel it is. 
732, @PerezHilton/DI i wish i had a gay/SA bestfriend 
733, @jamesmachan/DI sweet! are you going? i have school and work  gay/SA . aha
734, @groovychick3290/DI Aww man/QIGENDER that's so gay/SA  try and take an hr off here &amp; there. Summer ball will be amazing I'd say!
735,"Morning everybody, my laptop was kinda gay/SA this morning so i didn't get a chance to tweet  but now it's all good!"
736, @bradhfh/DI why isnt hfh playing at the friday atl show  mary/DI jane/DI kelly/DI is gay/SA . you 2 should swap nights lols
737, @Lauraful/DI calvin/DI is YUM! &lt;333 and why did you not answer your phone yesterday you gay/SA ? 
738,potentialy broken back  gay/DI lol
739,I finished revising c4 today. the last 2 chapters took me weeks to tackle that i forgot how to do the earlier chapters already  how gay/SA .
740," @EvieEvEv/DI OMG I used to have that on my ipod, but then it goe deleted because the download waslike gay/SA "
741,It's so gay/SA ...I have to revise...but I want to be outside...not revising... 
742,ive lost over 2000 pictures of JLS:| my laptops so gay/SA man/QIGENDER :| urghhh:@ 
743," @stephlester/DI gayest/SA anniversary ever, i want alex/DI , i hate doing maths. gr @ tomorrow "
744,my sister/QIGENDER thinks twitter is gay/SA . 
745, @danielhennigan/DI your really really gay/SA  id like some though thanks
746,A lot of gay/SA brazilian/QIREGION boys/QIGENDER here. Hah were gonna miss you marcelo/DI  you cute balerina you
747,myspace is being gay/SA to me 
748, @jjjetplane/DI You're leaving me for your big gay/SA lover @mitchgray/DI !!! 
749, @Matriaya/DI I is a gay/SA ...you don't like it when we hook up?? Whyz?  *cries
750," @kelseyraeALLday/DI i have gay/SA wow at 7 until 11 my time, then to the gfs because i think i have to work with my dad/QIGENDER in the morning "
751,well...just got back from that run thinggg...and it was so gay/SA because bridget/DI ditchedd me. i guess im not special 
752,omg i suck why do i never go on here anymore   anyways. i totally went to the gayest/SA bar of my life. it was pretty rad. no baby 
753,is hating typo's atm... is dreading 2mo...   still has that gay/SA cold... GOD DAMN IT... why does he have to go???
754,"I have such a crush on Criminal Minds' Kirsten/DI Vangsness/DI . Alas, she/QIGENDER 's gay/SA . "
755," @Aimee_Amore/DI  I do agree though. They can get married/QIMARITAL 1000 times, but a gay/SA couple can't even do it once! "
756,i guess no more la  thats fckn GAY/SA .
757,"my life is getting down, gay/SA guys/QIGENDER for me and i realased that i don't know to much about friends "
758," @KellyCookie/DI gay/SA , but not me "
759,"Grr. Internet is going slow when it's sposed to be going fast mother/QIGENDER trucker  So tired. School was okay, fun sometimes, but still gay/SA (N)"
760, @Anime81/DI I'm sooo disappointed. No gay/SA cartoons. 
761,drew/DI told me that robert/DI pattinson/DI (edward/DI cullen/DI ) is gay/SA . is this true? 
762,Watching so gay/SA thing 
763,Man/QIGENDER these niggas is wack..how u fall asleep @ 12:45!..they gay/SA ..somebody tlk 2 me...  lol
764,my gay/SA man/QIGENDER shoes gave me blisters 
765, @daniellebarrie/DI phone isnt sending text being gay/SA i got all yours though  better tell me hold it works tomorrow
766, @Madonnaboy80/DI ahh sorry to hear hugs headed your way whats up other then normal gay/SA guy/QIGENDER lonelyness 
767,awh!!! i had a picture and idk what happened to it TWITTER IS GAY/SA I HATE YOU 
768,I hate that twitter only allows 140 Characters  gay/SA !
769," @_nathy/DI who do I have to kill, wifey/QIMARITAL ? I miss you!  So does Peach/DI and his/her pussy. We need a lesbian/SA orgy like woah."
770,btw whats wrong w being single/QIMARITAL ? and if i turn into lesbian/SA i'll let u all know 
771,needs loving but mike/DI is at work  also the logies sucks this year its because ofgretel killeen/DI and her/QIGENDER lesbian/SA hair cut
772,"Ok, so if a man/QIGENDER becomes a woman/QIGENDER , and still likes women/QIGENDER is he/QIGENDER technically a lesbian/SA ? But if he/QIGENDER like men/QIGENDER is he/QIGENDER still gay/SA ? I'm confused "
773," @_nathy/DI internet death again?  We missed you, come for the usual lesbian/SA orgy  Love ya! *hugs*"
774, @JayeLaSOLE/DI Stop messing with the dumb ones...  they ruin it for the good ones... thats why amercia/QIREGION be all lesbian/SA now lol...dumb dudes
775,"&quot; lesbian/SA , gay/SA and bisexual/SA students are 2-5 times more likely to skip school and that 28 per cent drop out&quot;"
776,is attracting lesbian/SA vampires and is not too happy about it. 
777," @KrissssSpencer/DI haha you didn't do an at davetrautz thing, but i think this is talkin bout me. my teacher/QIJOB is not a pothead, nor a lesbian/SA "
778,got hit on by a wigger thug lesbian/SA last night who proceeded to yell out &quot;woo look at that butt jiggle!!&quot; as i walked away. so insulting 
779,Ok net is still being lesbian/SA  Just got home from after school rehearsals. Fun fun fun. Behold I am the Great Maxim/DI  x
780,"hmmm, go for a jog in the middle of the day or after dr.'s later, I'm getting a shot today  nooooo Noho lesbian/SA doctors/QIJOB leave me alone!"
781, @primehex/DI no fuck that don't like lesbians/SA 
782,"Carrie/DI Prejean/DI 's mom/QIGENDER is a lesbian/SA . Haha that's awesome! Oh wait, she/QIGENDER 's a hater. Poor mom/QIGENDER "
783,"omg, monster was so sad. it made me cry. Lesbian/SA love gone wrong = "
784,going shopping for army gear. am gonna look like such a butch lesbian/SA tonight  darned fancy dress!!!!!
785,"afternoon twitter! so glad i ddnt go to sugar rush last night - blood was shed,not good. Lesbians/SA are vicious these days "
786," @ITSMEMAAAC/DI i iz not  lesbian/SA though  and tyvm&lt;3 but yeah, no penis in the ears.."
787,hope annaek12/DI gets home soon..  and gets my long message.. and calls me. hahaha. wooow. that was so lesbian/SA
788,We're being total lesbians/SA right now. You're missing out. I miss Jesse/DI . 
789, @MissSarcastic/DI pwease dont be sad  on a happier note i just came to the conclusion u're like the big lesbian/SA sister/QIGENDER i never had! BIG HUGS!
790,i would go lesbian/SA for megan/DI fox/DI .. but her hairs blowin it tonight 
791,Had an interesting sunday afternoon at the Hua pub with her bogans and fav lesbian/SA  Bye jt have fun in the southlands/QIREGION  X
792,ew at fat mexican/QIREGION kids hitting on me thinking i'm a lesbian/SA . 
793,"#turnoff:  Lesbians/SA . Stu/DI Deezy/DI cant get it in, in there "
794, @kieranwelch/DI I really want to see lesbian/SA vampire killers... But it's not on yet  do you have exams Friday the 19th?
795,Another beaut day and I gotta paint  Still caught up in drama...are there any sane sorted lesbians/SA out there? Can I come into your world?
796," @setv/DI is that like official?June being Gay/SA Lesbian/SA Pride month!?!? it isn't, is it!?!? "
797," @McflyMarty/DI yeah, by lesbians/SA "
798,"I, BARACK/DI OBAMA/DI , President/QIJOB  ...do hereby proclaim June 2009 as Lesbian/SA , Gay/SA , Bisexual/SA , and Transgender/SA Pride Month. "
799, @AdamHoban/DI  - Of course a wall of lesbians/SA stop floods!!! (Can't put my joke up! too un-PC!) 
800," @lovesongwriter/DI oh, I think we can all imagine the support a stereotypical lesbian/SA would get from fandom...*crickets chirp* "
801, @kiieeeee/DI i'm enjoying gay/SA days without you!! and i'm not even a lesbian/SA !! i miss you 
802,How come everyone i wanna marry/QIMARITAL is a lesbian/SA ?  i still love you Lady/QIGENDER GaGa/DI and Ellen/DI !
803,"Am at a str8 bar. A lesbian/SA is buying me a shot. Always a girl/QIGENDER , never a guy/QIGENDER .  LOL"
804,"Are woman/QIGENDER just absolutely fucking crazy?!? Can someone please tell me there is a normal, attractive, available lesbian/SA out there for me? "
805, @ariapro/DI welcome to gay/SA life. with lesbians/SA it's worse honestly. they don't really talk to each other at bars. super cliquey. 
806,"pissed off at simple minded people, why do I have to be a lesbian/SA all because I have never had a boyfriend/QIGENDER ? my mother/QIGENDER makes me *tear* "
807,is crying because kayles/DI is leaving.  i shall miss you my little lesbian/SA friend
808,My sim/DI turned into an elder.  He/QIGENDER looks remarkably like a lesbian/SA woman/QIGENDER .
809,"is it just me or are all geeky interweb chicks/QIGENDER either married/QIMARITAL , lesbian/SA or both? "
810,Wow I'm so sad that Melanie/DI C isn't a lesbian/SA 
811,I wish people would believe me when I tell them that Breanna/DI 's dog is a lesbian/SA . 
812,So does this mean im going to have to retitle the &quot;What's Kanye/DI 's Lesbian/SA Girlfriend/QIGENDER Wearing This Week&quot; section of my site? 
813,I really give up on men/QIGENDER . They say they want a good woman/QIGENDER but they all like loose pussy hoes!  I'm going lesbian/SA . 
814,just learn from gunadi/DI that 2 of my followers kena banned.. so sad.. cos they were lesbians/SA .. 
815, @Gracie86Grace/DI you're not the first woman/QIGENDER who i've turned into a lesbian/SA  smh...nah 
816,There are lesbians/SA on Jeremy/DI Kyle/DI .I'm extra excited..I can't wait to find out what happens.It doesn't look like it will be scandalous tho 
817,Sarah/DI always shoots down my creative lesbian/SA ideas 
818,think i may watch lesbian/SA vampire killers with @mfhorne/DI ! I badly wanna see Gavin/DI &amp; Stacey filming 
819,#inaperfectworld it would be illegal for girls/QIGENDER to pretend to be lesbians/SA just so they don't have to dance with me 
820,Ahhhhh friend from earlier in life...totally a lesbian/SA ....totally has a crush on me!!!! ahhhh! SWEET  But I'm taken 
821,So...no lesbians/SA have shown up at my door to give me a shoulder rub. I am sad now  
822,lol just been raped on a trampoine  lmao Abi/DI iz a lesbian/SA !!
823,Listening to the last in the series of the news quiz (BBC Radio 4). What will I do without my favourite scandanavian/QIREGION lesbian/SA each week 
824, @abrowngirl/DI Not much exclusively lesbian/SA nightlife to speak of in Las Vegas/QIREGION either.. 
825," &quot; Vandals paint swastikas on home of author of gay/SA , lesbian/SA church story : Naples/QIREGION Daily News"
826, @B827TayloRAWR/DI lesbian/SA movies are sooo sad.  but funnyy! Hahahah!
827, @angelicucu/DI Now I'm left alone with her/QIGENDER lesbian/SA twin sister/QIGENDER maggie/DI fox along with 5 kids 
828,sleeping with my lesbian/SA lover... sorry tucker      @mackloveschrist/DI
829,I got a new bag today with the Xmen team on it with mohawks. It rocks. Phoenix/DI looks like a punk butch lesbian/SA . I have a sore throat/SA . 
830,"My life is one big drama, but I love it. Gonna miss my girlies/QIGENDER and lesbian/SA kisses "
831,no ma'am/QIGENDER @billiesimone/DI they did a cover story for an independent lesbian/SA women/QIGENDER of color mag that was based in ATL but out of print now 
832, @MissGC/DI : Hahaha. Unfortunately not. My lesbian/SA crush is ... Leighton/DI Meester/DI ! XD You? 
833,i hate boys/QIGENDER .. not men/QIGENDER .. BOYS/QIGENDER officially lesbian/SA  haa
834, @MissShy77/DI Turn your mind to me.  Apparently I'm loveable. Just ask the lesbian/SA that just met me.
835, @pocket_poptart/DI I'm going to my first lesbian/SA wedding in the fall 
836,"Just sittin here thinking about him/QIGENDER , He/QIGENDER amazes me  Lets just hope it stays that way cause like i told reza, ill just go lesbian/SA lmao"
837, @WildCuddler/DI its been lesbian/SA since 1998  
838,Ha! My homie called lesbians/SA &quot;the chosen ones&quot;! Love it twice! Gotta love the gay/SA boys/QIGENDER . 
839, @Billy3G/DI   and you are the kind of gay/SA that watches lesbian/SA porn!
840, @dating lesbian/SA Sexy female/QIGENDER wants to know what it feels like to be with a woman/QIGENDER   
841," @octopye/DI You are not dumb. Don't ever say that. And I love you.  Not in a creepy lesbian/SA way, though. In a &quot;you're totally awesome&quot; way."
842, @EllaBella79/DI Me neither. I'm not a professional lesbian/SA or anything. I is a lover not a fighter. 
843," @pameladetlor/DI it has something for everyone.  Tattoos, lesbians/SA , and cupcakes.  I figured it would not offend you at all "
844,just got back from the gay/SA &amp; lesbian/SA pride: freedom of marriage event 
845,Had a good night.  Fuck you dumb bitch and your lesbian/SA clown.
846," @boomdelirium/DI  no no, not offended at ALL.  I thought you really were taking a lesbian/SA to your dance. I was saying &quot;right on!&quot;  "
847, @CyberCzar/DI too busy in work to even laugh at Fergies lesbian/SA tendencies 
848, @wisdomismisery/DI and Netty/DI is SINGLE/QIMARITAL btw soooo no GF/QIGENDER to ask thanx  I am a self proclaimed lesbian/SA whore BUAHUAHUAHUAHAUHAU
849,Quote- we could be sitting there looking like lesbians/SA . 
850," we are a new online Gay/SA , Lesbian/SA &amp; Bisexual/SA network to meet new friends  Check Us Out....It's FREE"
851, @andyclemmensen/DI your wife/QIMARITAL is a lesbian/SA 
852, @NaiveLondonGirl/DI i would vote yes to blogging about your first lesbian/SA experience.  
853,oh god one of the teachers/QIJOB here gave me a rotten gogoma to eat.. and i'm so hungry i'm trying to eat around the bad parts  HAHAHAHA
854," @hollaglam/DI my fav English/QILANG teacher/QIJOB , she/QIGENDER just had miscarriage/SA .  &amp; u knw wht makes me sad even more? She/QIGENDER was going to name her baby Tamara/DI "
855,Who gets up at 6am?!  My teacher/QIJOB wife/QIMARITAL   And me apparently to work on StatEasy's AlphaLabs application!  Woot!
856,one of my teachers/QIJOB died/SA yesterday 
857,"I hate our student teacher/QIJOB , mrs. rolls/DI "
858,"My former Education and Philosophy prof/QIJOB , teacher/QIJOB of Critical Thinking has 2ndary liver cancer/SA : announced her/QIGENDER Reiki Master quals. I want to shoot myself. "
859,My spanish/QILANG teacher/QIJOB is a joke!.... im not revising anything for that subject i dnt knw y i took it in the first place! 
861,I would have gone just that tomorrow i have school  I hate it. Going back to the boring old teachers/QIJOB !
862,is playing with photoshop... i need a teacher/QIJOB  ! i suck at it .. haha
863,Just had a minor disagreement with Eoghan/DI Quigg/DI 's music teacher/QIJOB on Irish/QIRACE radio 
864,"Following famous people, but they won't follow me   Oh, the lowly English/QILANG teacher/QIJOB sheds a tear tonight."
865,"Im waiting on my teacher/QIJOB She/QIGENDER is going to give me a bandage. I have hurt myself on the finger, and it hurts! "
